ts,video_id,title,source,source_url,search_query,path,duration,duration,gunfire_density,burst_ratio,audio_rms,center_motion,center_text,panns_gunshot,panns_machine_gun,panns_gun_max,panns_speech,panns_music,killfeed_density,quality_score,heuristic_score,ranker_score,view_count,hook_score,clip_score,fight_score,payoff_score,kill_notification_score,has_author_kill,loot_walk,panns_explosion,quality_ok,reject_reason,batch_id
2026-09-08T04:53:59Z,15eef6b4b43,tt 6891685421374377217,tiktok_pubg,file:///root/datasets/tiktok/pubg/tt_6891685421374377217.mp4,local:tiktok_pubg,/root/datasets/tiktok/pubg/tt_6891685421374377217.mp4,19.58,19.58,0.1749,3.695,0.1163,0.2854,0.154,0.0011,0.001,0.0059,0.0749,0.8461,0.0,0.0,,,0,,,0.463,0.0,0.0,0,0,0.0059,False,payoff_low=0.000:min0.10,201
2026-09-08T04:54:23Z,JDskawtOFfQ,yt JDskawtOFfQ,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_JDskawtOFfQ.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_JDskawtOFfQ.mp4,41.1,41.1,0.1853,4.138,0.1532,0.2089,0.334,0.3139,0.2604,0.3139,0.3922,0.6935,,,,,0,,,,,,,0,0.0067,False,hard_bot_farm=bot_farm_one_sided=quarters4:clusters0:kf0:mini0.000,194
2026-09-08T04:55:23Z,ZAzeIXJNfP0,yt ZAzeIXJNfP0,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_ZAzeIXJNfP0.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_ZAzeIXJNfP0.mp4,44.24,44.24,0.22,5.619,0.2766,0.2271,0.487,0.1392,0.161,0.161,0.3773,0.7152,,,,,0,,,,,,,0,0.0058,False,hard_bot_farm=bot_farm_one_sided=quarters4:clusters0:kf0:mini0.000,193
2026-09-08T04:55:34Z,ncy_eazn-n8,yt ncy eazn-n8,viral_reference,file:///root/datasets/viral_reference/pubg/yt_ncy_eazn-n8.mp4,local:viral_reference,/root/datasets/viral_reference/pubg/yt_ncy_eazn-n8.mp4,43.02,43.02,0.007,3.595,0.0044,0.109,0.221,0.015,0.0051,0.015,0.027,0.1394,,,,,0,,,,,,,,0.0008,False,run_fake_gun=motion0.109:gun0.007,196
2026-09-08T04:56:29Z,4GFDTG1SNzQ,yt 4GFDTG1SNzQ,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_4GFDTG1SNzQ.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_4GFDTG1SNzQ.mp4,38.02,38.02,0.077,8.758,0.0635,0.1834,0.437,0.3476,0.4934,0.4934,0.284,0.0235,0.0,0.6267,0.714,0.5893,0,,,0.9895,0.22,0.0,1,0,0.0004,True,,200
2026-09-08T04:57:05Z,EJvB7Robvm8,yt EJvB7Robvm8,viral_reference,file:///root/datasets/viral_reference/pubg/yt_EJvB7Robvm8.mp4,local:viral_reference,/root/datasets/viral_reference/pubg/yt_EJvB7Robvm8.mp4,18.86,18.86,0.1579,7.624,0.098,0.3066,0.216,0.008,0.0034,0.008,0.1508,0.7212,0.5655,0.0,,,0,,,0.7453,0.0,0.225,0,0,0.0047,False,payoff_low=0.000:min0.10,197
2026-09-08T04:58:16Z,qcPZ6FFlc7s,yt qcPZ6FFlc7s,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_qcPZ6FFlc7s.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_qcPZ6FFlc7s.mp4,13.98,13.98,0.2009,4.928,0.134,0.2186,0.316,0.0012,0.0004,0.0012,0.0512,0.8143,0.6605,0.0,,,0,,,0.6854,0.0,0.225,0,0,0.0002,False,payoff_low=0.000:min0.10,195
2026-09-08T04:58:20Z,4b0bb6d9cfd,tt 7682857444665609480,tiktok_pubg,file:///root/datasets/tiktok/pubg/tt_7682857444665609480.mp4,local:tiktok_pubg,/root/datasets/tiktok/pubg/tt_7682857444665609480.mp4,36.47,36.47,0.0121,3.65,0.0588,0.3406,0.165,0.0043,0.0038,0.0043,0.705,0.763,,,,,0,,,,,,,,0.0003,False,talk_menu=rms0.0588:gun0.012,199
2026-09-08T04:59:07Z,c3f04b9d46c,tt 6892429757615475969,tiktok_pubg,file:///root/datasets/tiktok/pubg/tt_6892429757615475969.mp4,local:tiktok_pubg,/root/datasets/tiktok/pubg/tt_6892429757615475969.mp4,19.67,19.67,0.1896,4.465,0.1261,0.1984,0.181,0.0047,0.004,0.0081,0.0841,0.9051,0.0,0.0,,,0,,,0.6717,0.0,0.0,0,0,0.0081,False,payoff_low=0.000:min0.10,200
2026-09-08T05:00:19Z,fc98f2727e4,tt 7682062429160885535,tiktok_pubg,file:///root/datasets/tiktok/pubg/tt_7682062429160885535.mp4,local:tiktok_pubg,/root/datasets/tiktok/pubg/tt_7682062429160885535.mp4,23.45,23.45,0.2109,4.108,0.1507,0.3514,0.28,0.0056,0.002,0.0056,0.048,0.8238,0.5762,0.0,,,0,,,0.6723,0.0,0.225,0,0,0.0038,False,payoff_low=0.000:min0.10,198
2026-09-08T05:01:36Z,Mu1pm8sX2NQ,yt Mu1pm8sX2NQ,viral_reference,file:///root/datasets/viral_reference/pubg/yt_Mu1pm8sX2NQ.mp4,local:viral_reference,/root/datasets/viral_reference/pubg/yt_Mu1pm8sX2NQ.mp4,49.24,49.24,0.1723,3.961,0.1055,0.2079,0.36,0.0072,0.0066,0.0072,0.3998,0.738,0.0,0.0,,,0,,,0.6791,0.0,0.0,0,0,0.0054,False,payoff_low=0.000:min0.10,202
2026-09-08T05:01:37Z,00b20056b0a,tt 7491325981525937410,tiktok_pubg,file:///root/datasets/tiktok/pubg/tt_7491325981525937410.mp4,local:tiktok_pubg,/root/datasets/tiktok/pubg/tt_7491325981525937410.mp4,55.0,55.0,0.1636,4.773,0.1058,0.0563,0.333,0.3563,0.3568,0.3568,0.3442,0.5808,0.5218,0.645,0.8353,0.5635,0,,,0.8703,0.6748,0.5218,1,0,0.0021,True,,201
2026-09-08T05:02:15Z,gCUMSnOVUBQ,MG3 ЛУЧШИЙ ПУЛЕМЁТ ПРОТИВ СКВАДОВ В МЕТРО РОЯЛЬ/ METRO ROYALE PUBG MOBILE/метро рояль,youtube_shorts,https://www.youtube.com/shorts/gCUMSnOVUBQ,метро роял один против сквадов shorts,/root/datasets/pubg/shorts_autolearn/yt_gCUMSnOVUBQ.mp4,55.0,55.0,0.0575,12.849,0.0163,0.3188,0.296,0.0033,0.0016,0.0033,0.7128,0.5517,,,,,724,,,,,,,,0.0005,False,loot_walk=density0.058,202
2026-09-08T05:02:35Z,6f930b3e649,tt 7059469549317475590,tiktok_pubg,file:///root/datasets/tiktok/pubg/tt_7059469549317475590.mp4,local:tiktok_pubg,/root/datasets/tiktok/pubg/tt_7059469549317475590.mp4,15.2,15.2,0.211,4.211,0.1593,0.2087,0.314,0.0004,0.0001,0.0004,0.4454,0.8435,,,,,0,,,,,,,0,0.0003,False,hard_bot_farm=bot_farm_one_sided=quarters4:clusters0:kf0:mini0.000,203
2026-09-08T05:03:25Z,b227cd4baa4,tt 7486396048055749910,tiktok_pubg,file:///root/datasets/tiktok/pubg/tt_7486396048055749910.mp4,local:tiktok_pubg,/root/datasets/tiktok/pubg/tt_7486396048055749910.mp4,21.59,21.59,0.1449,2.216,0.0903,0.1824,0.414,0.0014,0.0004,0.0014,0.7079,0.8302,,,,,0,,,,,,,0,0.0004,False,hard_bot_farm=bot_farm_one_sided=quarters3:clusters0:kf0:mini0.000,204
2026-09-08T05:06:02Z,f239b46aad2,tt 7059025867195944197,tiktok_pubg,file:///root/datasets/tiktok/pubg/tt_7059025867195944197.mp4,local:tiktok_pubg,/root/datasets/tiktok/pubg/tt_7059025867195944197.mp4,20.59,20.59,0.0893,6.91,0.0555,0.1923,0.232,0.6686,0.8825,0.8825,0.0328,0.0147,0.0,0.7229,0.7091,0.7288,0,,,0.9809,0.22,0.0,1,0,0.0009,True,,206
2026-09-08T05:08:07Z,DHikyOn_dZ4,yt DHikyOn dZ4,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_DHikyOn_dZ4.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_DHikyOn_dZ4.mp4,40.86,40.86,0.0717,21.812,0.0402,0.1455,0.364,0.4966,0.6961,0.6961,0.5763,0.0385,0.0,0.0,,,0,,,0.9592,0.0,0.0,0,0,0.0006,False,payoff_low=0.000:min0.10,207
2026-09-08T05:09:43Z,dd00b542b32,owner ref mobile saturated firefight 547e,exemplar_good,file:///root/data/highlight_exemplars/pubg/good/owner_ref_mobile_saturated_firefight_547e.mp4,local:exemplar_good,/root/data/highlight_exemplars/pubg/good/owner_ref_mobile_saturated_firefight_547e.mp4,50.43,50.43,0.22,6.0,0.3685,0.2861,0.249,0.2854,0.4061,0.4061,0.3836,0.5862,,,,,0,,,,,,,0,0.0053,False,hard_bot_farm=bot_farm_one_sided=quarters4:clusters0:kf0:mini0.000,208
2026-09-08T05:10:00Z,ZBnaorYutS4,yt ZBnaorYutS4,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_ZBnaorYutS4.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_ZBnaorYutS4.mp4,50.08,50.08,0.007,6.568,0.0692,0.2364,0.245,0.1439,0.0894,0.1439,0.0812,0.6341,,,,,0,,,,,,,,0.001,False,talk_menu=rms0.0692:gun0.007,209
2026-09-08T05:10:54Z,3oNB6ZO7AtY,yt 3oNB6ZO7AtY,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_3oNB6ZO7AtY.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_3oNB6ZO7AtY.mp4,53.52,53.52,0.22,5.612,0.276,0.1914,0.361,0.2294,0.1986,0.2294,0.068,0.666,0.0,0.0,,,0,,,0.8263,0.0,0.0,0,0,0.0166,False,payoff_low=0.000:min0.10,205
2026-09-08T05:11:11Z,-_49Zku_Ln4,ГАЙД ЧТО КУПИТЬ В 11 СЕЗОНЕ МЕТРО РОЯЛЬ,youtube_shorts,https://www.youtube.com/shorts/-_49Zku_Ln4,метро роял один против сквадов shorts,/root/datasets/pubg/shorts_autolearn/yt_-_49Zku_Ln4.mp4,55.0,55.0,0.0059,2.823,0.0669,0.1193,0.344,0.0007,0.0002,0.0007,0.8494,0.0835,,,,,0,,,,,,,,0.0002,False,talk_menu=rms0.0669:gun0.006,203
2026-09-08T05:11:12Z,-_49Zku_Ln4,yt - 49Zku Ln4,shorts_autolearn_media,file:///root/datasets/pubg/shorts_autolearn/yt_-_49Zku_Ln4.mp4,local:shorts_autolearn_media,/root/datasets/pubg/shorts_autolearn/yt_-_49Zku_Ln4.mp4,55.0,55.0,0.0059,2.823,0.0669,0.1193,0.344,0.0007,0.0002,0.0007,0.8494,0.0835,,,,,0,,,,,,,,0.0002,False,talk_menu=rms0.0669:gun0.006,210
2026-09-08T05:11:17Z,gCUMSnOVUBQ,yt gCUMSnOVUBQ,shorts_autolearn_media,file:///root/datasets/pubg/shorts_autolearn/yt_gCUMSnOVUBQ.mp4,local:shorts_autolearn_media,/root/datasets/pubg/shorts_autolearn/yt_gCUMSnOVUBQ.mp4,55.0,55.0,0.0575,12.849,0.0163,0.3188,0.296,0.0033,0.0016,0.0033,0.7128,0.5517,,,,,0,,,,,,,,0.0005,False,loot_walk=density0.058,211
2026-09-08T05:18:13Z,9ZvU9PyWtVE,Pubg Metro royale ,youtube_shorts,https://www.youtube.com/shorts/9ZvU9PyWtVE,метро роял один против сквадов shorts,/root/datasets/pubg/shorts_autolearn/yt_9ZvU9PyWtVE.mp4,55.0,55.0,0.1285,6.082,0.0959,0.2028,0.414,0.0254,0.0221,0.0254,0.5673,0.777,0.0,0.0,,,0,,,0.7215,0.0,0.0,0,0,0.0002,False,payoff_low=0.000:min0.10,204
2026-09-08T05:21:27Z,dd00b542b32,owner ref mobile saturated firefight 547e,exemplar_good,file:///root/data/highlight_exemplars/pubg/good/owner_ref_mobile_saturated_firefight_547e.mp4,local:exemplar_good,/root/data/highlight_exemplars/pubg/good/owner_ref_mobile_saturated_firefight_547e.mp4,50.43,50.43,0.22,6.0,0.3685,0.2861,0.249,0.2854,0.4061,0.4061,0.3836,0.5862,,,,,0,,,,,,,0,0.0053,False,hard_bot_farm=bot_farm_one_sided=quarters4:clusters0:kf0:mini0.000,205
2026-09-08T05:24:44Z,fc98f2727e4,tt 7682062429160885535,tiktok_pubg,file:///root/datasets/tiktok/pubg/tt_7682062429160885535.mp4,local:tiktok_pubg,/root/datasets/tiktok/pubg/tt_7682062429160885535.mp4,23.45,23.45,0.2109,4.108,0.1507,0.3514,0.28,0.0056,0.002,0.0056,0.048,0.8238,0.5762,0.0,,,0,,,0.6723,0.0,0.225,0,0,0.0038,False,payoff_low=0.000:min0.10,206
2026-09-08T05:25:07Z,22VMgdjOI1w,MAKING 100 MILLION SOLO VS SQUADS IN METRO ROYALE 🥶 ,youtube_highlights,https://www.youtube.com/watch?v=22VMgdjOI1w,метро роял один против сквада,/root/datasets/pubg/shorts_autolearn/yt_22VMgdjOI1w.mp4,55.0,55.0,0.0651,5.771,0.0714,0.2413,0.319,0.666,0.4199,0.666,0.4776,0.5873,,,,,1057,,,,,,,1,0.0049,False,hard_loot_walk,205
2026-09-08T05:25:25Z,4b0bb6d9cfd,tt 7682857444665609480,tiktok_pubg,file:///root/datasets/tiktok/pubg/tt_7682857444665609480.mp4,local:tiktok_pubg,/root/datasets/tiktok/pubg/tt_7682857444665609480.mp4,36.47,36.47,0.0121,3.65,0.0588,0.3406,0.165,0.0043,0.0038,0.0043,0.705,0.763,,,,,0,,,,,,,,0.0003,False,talk_menu=rms0.0588:gun0.012,206
2026-09-08T05:26:43Z,Mu1pm8sX2NQ,yt Mu1pm8sX2NQ,viral_reference,file:///root/datasets/viral_reference/pubg/yt_Mu1pm8sX2NQ.mp4,local:viral_reference,/root/datasets/viral_reference/pubg/yt_Mu1pm8sX2NQ.mp4,49.24,49.24,0.1723,3.961,0.1055,0.2079,0.36,0.0072,0.0066,0.0072,0.3998,0.738,0.0,0.0,,,0,,,0.6791,0.0,0.0,0,0,0.0054,False,payoff_low=0.000:min0.10,208
2026-09-08T05:26:50Z,4b0bb6d9cfd,tt 7682857444665609480,tiktok_pubg,file:///root/datasets/tiktok/pubg/tt_7682857444665609480.mp4,local:tiktok_pubg,/root/datasets/tiktok/pubg/tt_7682857444665609480.mp4,36.47,36.47,0.0121,3.65,0.0588,0.3406,0.165,0.0043,0.0038,0.0043,0.705,0.763,,,,,0,,,,,,,,0.0003,False,talk_menu=rms0.0588:gun0.012,209
2026-09-08T05:27:19Z,nZ8Nsi-oRAs,yt nZ8Nsi-oRAs,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_nZ8Nsi-oRAs.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_nZ8Nsi-oRAs.mp4,55.0,55.0,0.2186,5.576,0.273,0.2902,0.432,0.383,0.5655,0.5655,0.4853,0.5649,0.6997,0.8525,0.9337,0.8177,0,,,0.9576,0.7958,0.6997,1,0,0.0015,True,,207
2026-09-08T05:29:55Z,dd00b542b32,owner ref mobile saturated firefight 547e,exemplar_good,file:///root/data/highlight_exemplars/pubg/good/owner_ref_mobile_saturated_firefight_547e.mp4,local:exemplar_good,/root/data/highlight_exemplars/pubg/good/owner_ref_mobile_saturated_firefight_547e.mp4,50.43,50.43,0.22,6.0,0.3685,0.2861,0.249,0.2854,0.4061,0.4061,0.3836,0.5862,,,,,0,,,,,,,0,0.0053,False,hard_bot_farm=bot_farm_one_sided=quarters4:clusters0:kf0:mini0.000,208
2026-09-08T05:29:59Z,EJvB7Robvm8,yt EJvB7Robvm8,viral_reference,file:///root/datasets/viral_reference/pubg/yt_EJvB7Robvm8.mp4,local:viral_reference,/root/datasets/viral_reference/pubg/yt_EJvB7Robvm8.mp4,18.86,18.86,0.1579,7.624,0.098,0.3066,0.216,0.008,0.0034,0.008,0.1508,0.7212,0.5655,0.0,,,0,,,0.7453,0.0,0.225,0,0,0.0047,False,payoff_low=0.000:min0.10,211
2026-09-08T05:35:32Z,qcPZ6FFlc7s,yt qcPZ6FFlc7s,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_qcPZ6FFlc7s.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_qcPZ6FFlc7s.mp4,13.98,13.98,0.2009,4.928,0.134,0.2186,0.316,0.0012,0.0004,0.0012,0.0512,0.8143,0.6605,0.0,,,0,,,0.6854,0.0,0.225,0,0,0.0002,False,payoff_low=0.000:min0.10,212
2026-09-08T05:35:45Z,3oNB6ZO7AtY,yt 3oNB6ZO7AtY,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_3oNB6ZO7AtY.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_3oNB6ZO7AtY.mp4,53.52,53.52,0.22,5.612,0.276,0.1914,0.361,0.2294,0.1986,0.2294,0.068,0.666,0.0,0.0,,,0,,,0.8263,0.0,0.0,0,0,0.0166,False,payoff_low=0.000:min0.10,210
2026-09-08T05:36:18Z,fc98f2727e4,tt 7682062429160885535,tiktok_pubg,file:///root/datasets/tiktok/pubg/tt_7682062429160885535.mp4,local:tiktok_pubg,/root/datasets/tiktok/pubg/tt_7682062429160885535.mp4,23.45,23.45,0.2109,4.108,0.1507,0.3514,0.28,0.0056,0.002,0.0056,0.048,0.8238,0.5762,0.0,,,0,,,0.6723,0.0,0.225,0,0,0.0038,False,payoff_low=0.000:min0.10,209
2026-09-08T05:36:38Z,22VMgdjOI1w,yt 22VMgdjOI1w,shorts_autolearn_media,file:///root/datasets/pubg/shorts_autolearn/yt_22VMgdjOI1w.mp4,local:shorts_autolearn_media,/root/datasets/pubg/shorts_autolearn/yt_22VMgdjOI1w.mp4,55.0,55.0,0.0651,5.771,0.0714,0.2413,0.319,0.666,0.4199,0.666,0.4776,0.5873,,,,,0,,,,,,,1,0.0049,False,hard_loot_walk,213
2026-09-08T05:37:34Z,3oNB6ZO7AtY,yt 3oNB6ZO7AtY,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_3oNB6ZO7AtY.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_3oNB6ZO7AtY.mp4,53.52,53.52,0.22,5.612,0.276,0.1914,0.361,0.2294,0.1986,0.2294,0.068,0.666,0.0,0.0,,,0,,,0.8263,0.0,0.0,0,0,0.0166,False,payoff_low=0.000:min0.10,207
2026-09-08T05:38:01Z,EJvB7Robvm8,yt EJvB7Robvm8,viral_reference,file:///root/datasets/viral_reference/pubg/yt_EJvB7Robvm8.mp4,local:viral_reference,/root/datasets/viral_reference/pubg/yt_EJvB7Robvm8.mp4,18.86,18.86,0.1579,7.624,0.098,0.3066,0.216,0.008,0.0034,0.008,0.1508,0.7212,0.5655,0.0,,,0,,,0.7453,0.0,0.225,0,0,0.0047,False,payoff_low=0.000:min0.10,210
2026-09-08T05:41:33Z,nZ8Nsi-oRAs,yt nZ8Nsi-oRAs,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_nZ8Nsi-oRAs.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_nZ8Nsi-oRAs.mp4,55.0,55.0,0.2186,5.576,0.273,0.2902,0.432,0.383,0.5655,0.5655,0.4853,0.5649,0.6997,0.8525,0.9337,0.8177,0,,,0.9576,0.7958,0.6997,1,0,0.0015,True,,211
2026-09-08T05:42:09Z,qcPZ6FFlc7s,yt qcPZ6FFlc7s,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_qcPZ6FFlc7s.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_qcPZ6FFlc7s.mp4,13.98,13.98,0.2009,4.928,0.134,0.2186,0.316,0.0012,0.0004,0.0012,0.0512,0.8143,0.6605,0.0,,,0,,,0.6854,0.0,0.225,0,0,0.0002,False,payoff_low=0.000:min0.10,212
2026-09-08T05:42:31Z,Mu1pm8sX2NQ,yt Mu1pm8sX2NQ,viral_reference,file:///root/datasets/viral_reference/pubg/yt_Mu1pm8sX2NQ.mp4,local:viral_reference,/root/datasets/viral_reference/pubg/yt_Mu1pm8sX2NQ.mp4,49.24,49.24,0.1723,3.961,0.1055,0.2079,0.36,0.0072,0.0066,0.0072,0.3998,0.738,0.0,,,,0,,,,,0.0,0,0,0.0054,False,hard_no_author_kill,213
2026-09-08T05:46:57Z,gICoElwEMuU,GET STRONGER IN METRO ROYALE ,youtube_shorts,https://www.youtube.com/shorts/gICoElwEMuU,метро роял соло против отряда shorts,/root/datasets/pubg/shorts_autolearn/yt_gICoElwEMuU.mp4,55.0,55.0,0.027,5.578,0.0468,0.158,0.425,0.6954,0.4549,0.6954,0.5464,0.0216,,,,,0,,,,,,,,0.0072,False,no_shots=density0.027:burst5.58:ownerrun_fake_gun=motion0.158:gun0.027,214
2026-09-08T05:47:09Z,gICoElwEMuU,yt gICoElwEMuU,shorts_autolearn_media,file:///root/datasets/pubg/shorts_autolearn/yt_gICoElwEMuU.mp4,local:shorts_autolearn_media,/root/datasets/pubg/shorts_autolearn/yt_gICoElwEMuU.mp4,55.0,55.0,0.027,5.578,0.0468,0.158,0.425,0.6954,0.4549,0.6954,0.5464,0.0216,,,,,0,,,,,,,,0.0072,False,no_shots=density0.027:burst5.58:ownerrun_fake_gun=motion0.158:gun0.027,214
2026-09-08T05:53:05Z,cxPk4XlYGWI,Стрим метро рояль ,youtube_shorts,https://www.youtube.com/shorts/cxPk4XlYGWI,метро роял соло против отряда shorts,/root/datasets/pubg/shorts_autolearn/yt_cxPk4XlYGWI.mp4,55.0,55.0,0.0275,25.255,0.0035,0.2008,0.413,0.0177,0.0109,0.0177,0.8138,0.0158,,,,,0,,,,,,,,0.0036,False,run_fake_gun=motion0.201:gun0.028,215
2026-09-08T05:53:21Z,cxPk4XlYGWI,yt cxPk4XlYGWI,shorts_autolearn_media,file:///root/datasets/pubg/shorts_autolearn/yt_cxPk4XlYGWI.mp4,local:shorts_autolearn_media,/root/datasets/pubg/shorts_autolearn/yt_cxPk4XlYGWI.mp4,55.0,55.0,0.0275,25.255,0.0035,0.2008,0.413,0.0177,0.0109,0.0177,0.8138,0.0158,,,,,0,,,,,,,,0.0036,False,run_fake_gun=motion0.201:gun0.028,215
2026-09-08T05:56:11Z,v5_pF-5rrTw,"Драка-перестрелка в Метро Рояль,смотреть всем!",youtube_shorts,https://www.youtube.com/shorts/v5_pF-5rrTw,метро роял пабг перестрелка shorts,/root/datasets/pubg/shorts_autolearn/yt_v5_pF-5rrTw.mp4,22.8,22.8,0.0,2.895,0.002,0.1483,0.375,0.5175,0.5229,0.5229,0.4954,0.0147,,,,,24,,,,,,,,0.0021,False,no_shots=density0.000:burst2.90:ownerrun_fake_gun=motion0.148:gun0.000,216
2026-09-08T06:01:02Z,1z6yM5KkS0M,100 KILL CHALLENGE!!🔥SOLO vs. SQUADS🥵 CRAZY DIFFICULT RIMS IN METRO ROYALE ,youtube_highlights,https://www.youtube.com/watch?v=1z6yM5KkS0M,метро роял один против сквада,/root/datasets/pubg/shorts_autolearn/yt_1z6yM5KkS0M.mp4,55.0,55.0,0.0292,4.835,0.0372,0.1887,0.368,0.0254,0.0043,0.0254,0.803,0.702,,,,,2017,,,,,,,,0.0009,False,run_fake_gun=motion0.189:gun0.029,217
2026-09-08T06:07:48Z,wPy4xTH1Zpw,ЛОКАЛКИ С МЕГАОРУЖИЕМ 🔥 СТРИМ МЕТРО РОЯЛЬ ,youtube_shorts,https://www.youtube.com/shorts/wPy4xTH1Zpw,метро роял соло против отряда shorts,/root/datasets/pubg/shorts_autolearn/yt_wPy4xTH1Zpw.mp4,55.0,55.0,0.0313,34.683,0.0083,0.046,0.466,0.0025,0.0008,0.0025,0.6997,0.3151,,,,,8477,,,,,,,,0.0004,False,no_shots=density0.031:burst34.68,218
2026-09-08T06:13:10Z,buWYIh_idPA,С ПОДПИСЧИКАМИ РАЗНОСИМ ВСЮ 5 КАРТУ В МЕТРО РОЯЛЬ,youtube_shorts,https://www.youtube.com/shorts/buWYIh_idPA,метро роял 8 карта shorts пабг,/root/datasets/pubg/shorts_autolearn/yt_buWYIh_idPA.mp4,55.0,55.0,0.1193,5.075,0.0994,0.1222,0.311,0.4941,0.6281,0.6281,0.6049,0.6153,0.0,0.0,,,1556,,,0.7488,0.0,0.0,0,0,0.0118,False,payoff_low=0.000:min0.10,219
2026-09-08T06:13:12Z,buWYIh_idPA,yt buWYIh idPA,shorts_autolearn_media,file:///root/datasets/pubg/shorts_autolearn/yt_buWYIh_idPA.mp4,local:shorts_autolearn_media,/root/datasets/pubg/shorts_autolearn/yt_buWYIh_idPA.mp4,55.0,55.0,0.1193,5.075,0.0994,0.1222,0.311,0.4941,0.6281,0.6281,0.6049,0.6153,0.0,0.0,,,0,,,0.7488,0.0,0.0,0,0,0.0118,False,payoff_low=0.000:min0.10,219
2026-09-08T06:16:10Z,9fnrYGXWOq8,"БУСТ НА 100,000,000 В МЕТРО РОЯЛь / ФАРМ В МЕТРО РОЯЛЬ ",youtube_shorts,https://www.youtube.com/shorts/9fnrYGXWOq8,метро роял 8 карта shorts пабг,/root/datasets/pubg/shorts_autolearn/yt_9fnrYGXWOq8.mp4,55.0,55.0,0.0266,35.183,0.0076,0.1818,0.428,0.0032,0.0009,0.0032,0.6255,0.096,,,,,1710,,,,,,,,0.0001,False,run_fake_gun=motion0.182:gun0.027,220
2026-09-08T06:20:22Z,dMmEjVsL4C0,HOW MANY KILLS CAN I GET IN AN HOUR PLAYING SOLO VS. SQUADS?🔥 METRO ROYALE ,youtube_highlights,https://www.youtube.com/watch?v=dMmEjVsL4C0,метро роял один против сквада,/root/datasets/pubg/shorts_autolearn/yt_dMmEjVsL4C0.mp4,55.0,55.0,0.0439,5.362,0.0232,0.2581,0.465,0.5808,0.5177,0.5808,0.3849,0.3483,,,,,1008,,,,,,,1,0.0008,False,hard_loot_walk,221
2026-09-08T06:20:25Z,dMmEjVsL4C0,yt dMmEjVsL4C0,shorts_autolearn_media,file:///root/datasets/pubg/shorts_autolearn/yt_dMmEjVsL4C0.mp4,local:shorts_autolearn_media,/root/datasets/pubg/shorts_autolearn/yt_dMmEjVsL4C0.mp4,55.0,55.0,0.0439,5.362,0.0232,0.2581,0.465,0.5808,0.5177,0.5808,0.3849,0.3483,,,,,0,,,,,,,1,0.0008,False,hard_loot_walk,221
2026-09-08T06:32:25Z,XmiOtnNz2eU,HOW TO FARM SOLO VS SQUADS ON MAP 5 IN METRO ROYALE ,youtube_shorts,https://www.youtube.com/shorts/XmiOtnNz2eU,метро роял один против сквадов shorts,/root/datasets/pubg/shorts_autolearn/yt_XmiOtnNz2eU.mp4,55.0,55.0,0.1385,4.099,0.1085,0.1107,0.249,0.4984,0.5495,0.5495,0.6147,0.6276,0.0,0.0,,,1044,,,0.9239,0.0,0.0,0,0,0.0029,False,payoff_low=0.000:min0.10,222
2026-09-08T06:36:05Z,tcdq3CVH56U,😍 ПЕРВЫЙ ЗОЛОТОЙ БОССЙ НА НОВОЙ КАРТЕ В МЕТРО РОЯЛЬ ,youtube_shorts,https://www.youtube.com/shorts/tcdq3CVH56U,метро роял 8 карта shorts пабг,/root/datasets/pubg/shorts_autolearn/yt_tcdq3CVH56U.mp4,55.0,55.0,0.0266,4.984,0.0421,0.2002,0.586,0.482,0.4639,0.482,0.3575,0.3754,,,,,1651,,,,,,,,0.0008,False,no_shots=density0.027:burst4.98:ownerrun_fake_gun=motion0.200:gun0.027,223
